"callsign","firstTransmissionDate","flag","geartype","id","imo","lastTransmissionDate","mmsi","msgCount","posCount","shipname","source","vesselType","years","dataset","score"
"","2013-11-27T14:42:44Z","ESP","set_gillnets","c69ed9843-3dd7-8a0d-0d30-6212e0c1ce97",NA,"2014-03-11T05:38:51Z",224075650,2692,465,"224075650","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",9.49397
"EFPC","2013-12-01T23:26:28Z","ESP","trawlers","f685ed3d6-6e57-f2a7-efb7-0934c6c18f35",0,"2014-10-31T16:45:22Z",224094960,57763,9564,"224094960","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",9.49397
NA,"2013-03-21T18:06:10Z","ESP","drifting_longlines","a3170aafd-d25d-9278-d2a6-4029a26ebb23",NA,"2016-07-20T21:57:34Z",224148760,16375,1277,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016)","public-global-fishing-vessels:v20201001",93.01021
"EA7631","2013-05-06T16:19:09Z","ESP","drifting_longlines","242a11b2e-ef34-cb2e-3514-e16ca745aeed",0,"2017-12-28T14:50:00Z",224148760,827591,57248,"N ENCARNACION CANADA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017)","public-global-fishing-vessels:v20201001",93.01021
"EA763","2017-12-31T22:36:16Z","ESP","drifting_longlines","0c6f89f51-1e4b-f656-f2d8-9eab95aebb0e",0,"2023-11-26T23:57:33Z",224148760,51087632,804928,"N ENCARNACION CANADA","AIS","Fishing","list(2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"9HB3737","2014-04-18T08:55:47Z","MLT","drifting_longlines","5fc8bc12f-f99d-8c12-04b1-ac311e211ff3",15096,"2016-05-13T16:54:45Z",248000368,629283,43036,"MARIE DE LOURDES","AIS","Fishing","list(2014, 2015, 2016)","public-global-fishing-vessels:v20201001",95.701996
"9HB3737","2016-05-24T07:58:31Z","MLT","drifting_longlines","c882907e5-53af-7254-f770-3e8afe1182de",0,"2023-11-26T19:17:23Z",248000368,62120039,516643,"MARIE DE LOURDES 1","AIS","Fishing","list(2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"9H9531","2013-03-28T10:34:38Z","MLT","drifting_longlines","8d0dc3c06-6934-6290-d6ad-57a12449e793",0,"2023-11-20T10:53:52Z",256000656,3124249,175729,"ALBASEL","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2023)","public-global-fishing-vessels:v20201001",95.701996
"","2020-08-01T01:54:24Z","MLT","drifting_longlines","5b111eec2-262e-e019-f89c-1d5866906baa",0,"2021-05-31T21:26:48Z",256000656,59684,8671,"ALBASEL","AIS","Fishing","list(2020)","public-global-fishing-vessels:v20201001",95.701996
NA,"2013-02-20T16:32:23Z","ESP","drifting_longlines","47c89d2ba-a73f-088d-0cd2-003647e6f852",NA,"2023-04-28T10:16:02Z",224031340,1733,347,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA5637","2013-04-11T07:31:20Z","ESP","drifting_longlines","6bde0249d-d49c-84a1-65c5-dcfdf4241841",0,"2023-11-26T23:59:02Z",224031340,3175910,269233,"ANTONIO Y ANGELITA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2013-11-07T10:39:18Z","ITA","drifting_longlines","fcf0122f1-117a-5cc1-f0cf-1774384f19dd",NA,"2021-02-18T09:28:51Z",247305860,732,95,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",90.999695
"IIQB2","2013-05-27T09:23:11Z","ITA","drifting_longlines","abb4ec1a5-5a60-61e9-d551-cc1045eb2c16",27710,"2014-07-31T20:19:38Z",247305860,65740,4548,"MN JONATHAN","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",90.999695
"IIQB2","2015-06-19T09:40:16Z","ITA","drifting_longlines","3c590c665-5422-1a2f-00de-260adab8495a",0,"2023-11-26T23:57:50Z",247305860,10090915,402337,"JONATHAN","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",90.999695
"IIQB2","2014-08-02T16:45:38Z","ITA","drifting_longlines","f2ed32211-1288-9a69-cb67-75b71e87a765",27710,"2016-06-26T07:30:26Z",247305860,177109,12480,"","AIS","Fishing","list(2014, 2015, 2016)","public-global-fishing-vessels:v20201001",90.999695
"","2014-09-08T09:38:33Z","ESP","drifting_longlines","f4ff2d4f0-041f-b63b-2ae7-ad8e405905db",0,"2023-10-17T13:20:02Z",224248780,3678882,245079,"ALBORAN UNO","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"EA4124","2012-11-28T16:53:37Z","ESP","drifting_longlines","fe090a354-4df8-99b5-75b1-2c92825a8eb7",0,"2023-09-15T06:55:40Z",224120840,7441566,250157,"ENRIQUE EL GATO","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"EA5495","2014-04-01T08:47:48Z","ESP","drifting_longlines","dc04eaada-a4df-1795-6026-6b9a2e2fff56",0,"2021-03-17T15:38:33Z",224033650,463665,4656,"NUEVO MARTINA","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",93.01021
"EA5495","2014-04-09T08:15:34Z","ESP","drifting_longlines","5ece5ff6b-bdff-053c-3368-bc9467fc1883",0,"2017-04-18T17:33:22Z",224033650,1888698,54778,"HNOS MARTINEZ TRES","AIS","Fishing","list(2014, 2015, 2016, 2017)","public-global-fishing-vessels:v20201001",93.01021
"EA5495","2017-04-24T11:40:47Z","ESP","drifting_longlines","b5f1cebbf-f2da-25f7-8dfc-9ddf49d474ce",0,"2023-11-26T23:59:55Z",224033650,43501362,452864,"NUEVO MARTINA","AIS","Fishing","list(2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"","2013-11-27T14:42:44Z","ESP","set_gillnets","c69ed9843-3dd7-8a0d-0d30-6212e0c1ce97",NA,"2014-03-11T05:38:51Z",224075650,2692,465,"224075650","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",9.49397
"EB5315","2014-11-12T08:42:56Z","ESP","other_purse_seines","fd4b29eae-ef88-340e-a1b9-97cf7aa4a8a4",0,"2023-11-20T04:57:33Z",224313360,1111560,195931,"SARA Y THESA","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"","2015-01-20T02:56:45Z","ESP","trawlers","9b09cf916-64bb-dba4-ad24-44b3c0590a8e",0,"2019-02-08T14:40:52Z",224055330,32941,5629,"MARISITA SEGUNDA","AIS","Fishing","list(2015, 2016, 2017, 2018, 2019)","public-global-fishing-vessels:v20201001",93.01021
"EA2759","2013-09-29T13:05:15Z","ESP","trawlers","7eb41aa9b-b722-19d5-b217-9e48854be242",0,"2023-11-24T15:41:28Z",224055330,197850,47668,"MARISITA SEGUNDA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-09-17T11:28:26Z","ESP","trawlers","a0a8f7cec-c628-0622-8de0-e8a8d318c561",NA,"2023-04-11T06:26:37Z",224055330,271,45,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"EB5408","2014-05-19T03:12:16Z","ESP","trawlers","de3ceb0e4-4acb-4f97-bd6e-f1849c977086",0,"2023-11-24T14:29:56Z",224144890,469749,92647,"BALEAR SEGUNDO","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"","2013-11-19T11:09:19Z","ESP","set_gillnets","a0a4f1863-31e4-fd32-a642-6cafaaae98ac",0,"2014-06-13T08:04:12Z",224214890,22426,3544,"224214890","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",9.49397
"EA2455","2013-09-17T14:06:53Z","ESP","trawlers","15e05f29c-c5ea-5d58-8f7c-972472cc8e25",0,"2023-11-09T15:31:54Z",224095950,270783,57147,"ES REFALAR","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
"","2013-11-27T14:42:44Z","ESP","set_gillnets","c69ed9843-3dd7-8a0d-0d30-6212e0c1ce97",NA,"2014-03-11T05:38:51Z",224075650,2692,465,"224075650","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",9.49397
"EFPC","2013-12-01T23:26:28Z","ESP","trawlers","f685ed3d6-6e57-f2a7-efb7-0934c6c18f35",0,"2014-10-31T16:45:22Z",224094960,57763,9564,"224094960","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",9.49397
NA,"2018-10-02T04:48:14Z","ESP","fixed_gear","2b6764f9d-d375-7be8-d950-59e7f75d7902",NA,"2018-10-10T09:02:47Z",225987199,51,11,NA,"AIS","Fishing","list(2018)","public-global-fishing-vessels:v20201001",93.01021
"EAVD","2017-07-04T08:20:41Z","ESP","fixed_gear","65597284d-dc4d-6d24-ab33-bf52ba677108",0,"2021-09-18T10:41:19Z",225987199,183343,25151,"MATXOT","AIS","Fishing","list(2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",93.01021
"EAVD","2021-09-23T11:00:30Z","ESP","fixed_gear","9c64c0861-1008-43a2-1282-517d6d6d6d20",0,"2023-11-21T09:24:03Z",225987199,818660,148265,"JOSE Y RAFAELA","AIS","Fishing","list(2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"EB6993","2014-04-28T04:35:29Z","ESP","trawlers","86e347c4a-a717-149c-8329-3d22d7974a3d",0,"2023-10-25T11:29:22Z",224249780,218077,39722,"MARJUPE SEGUNDO","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
NA,"2013-04-10T09:43:08Z","ESP","fishing","ac82b92a3-3d2e-22a5-549b-968d0de9a48c",NA,"2018-01-23T15:23:15Z",224044690,2106,88,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018)","public-global-fishing-vessels:v20201001",93.01021
"EBUN","2013-06-05T19:34:55Z","ESP","fishing","32c0e0f76-6011-cbf6-9ad1-9a2773314571",924452000,"2023-11-24T12:32:18Z",224044690,1668764,189112,"MARUFINA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"EBUN","2020-12-07T13:53:24Z","ESP","fishing","4921c416c-c3ee-2226-d83d-30bce95f10cf",924452000,"2023-03-13T17:40:37Z",224044690,147742,24881,"MARUFINA","AIS","Fishing","list(2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"EFPC","2013-12-01T23:26:28Z","ESP","trawlers","f685ed3d6-6e57-f2a7-efb7-0934c6c18f35",0,"2014-10-31T16:45:22Z",224094960,57763,9564,"224094960","AIS","Fishing","list(2013, 2014)","public-global-fishing-vessels:v20201001",9.49397
"EA3112","2013-05-10T13:48:31Z","ESP","trawlers","b5d5aac44-4dad-1fd0-a41e-dc2ea79f211d",0,"2023-11-24T15:52:23Z",224040430,231511,42280,"MYRI","AIS","Fishing","list(2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-06-14T21:55:31Z","ESP","trawlers","6d2ac0df9-9c19-95f0-8871-3677c639f671",NA,"2022-12-22T06:29:58Z",224040430,1129,124,NA,"AIS","Fishing","list(2013, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",93.01021
"","2016-08-29T02:58:56Z","ESP","trawlers","edc80424e-efba-2f43-84e0-d475740c896e",0,"2018-02-17T21:33:04Z",224040430,48750,8435,"MYRI","AIS","Fishing","list(2016, 2017, 2018)","public-global-fishing-vessels:v20201001",93.01021
"EA 2871","2016-03-09T18:09:37Z","ESP","other_purse_seines","5f3337579-91af-9a68-1709-1044b09d2384",0,"2016-05-12T04:55:44Z",224041480,1152,250,"224041480","AIS","Fishing","list(2016)","public-global-fishing-vessels:v20201001",9.49397
NA,"2014-05-06T03:42:53Z","ESP","drifting_longlines","8ce277ff6-68a1-a7fd-4fd7-5ed0f57f4c43",NA,"2021-04-30T10:40:31Z",224122560,455,88,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021)","public-global-fishing-vessels:v20201001",95.701996
"EA 3548","2014-05-26T14:09:06Z","ESP","drifting_longlines","271d534a5-5e03-58e9-4f97-357108801fe6",0,"2023-11-26T23:58:00Z",224122560,17774319,489311,"NUEVO MIRANDILLA","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"","2020-05-09T14:09:51Z","CHN","set_longlines","3a0a43d06-6c8e-82b6-c60e-8497f07542a8",NA,"2020-05-16T19:44:59Z",413524125,1489,182,"52412-15 60%","AIS","Fishing","list(2020)","public-global-fishing-vessels:v20201001",9.49397
"","2014-05-03T10:52:33Z","ESP","drifting_longlines","cbc979e9d-d68b-a14d-613a-83953e46a436",0,"2023-11-26T23:59:13Z",224340950,1295063,217765,"KRANKI","AIS","Fishing","list(2015, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"","2022-04-06T13:34:01Z","ESP","drifting_longlines","c43bec825-52e8-1c36-157a-28cc70dce57d",0,"2022-04-11T14:30:20Z",224340950,4004,726,"KRANKY","AIS","Fishing","list(2022)","public-global-fishing-vessels:v20201001",95.701996
NA,"2020-04-18T10:56:24Z","ESP","set_gillnets","706920ca9-9ce9-5f09-54c2-741cb77bd180",NA,"2023-11-24T06:00:54Z",224402570,229,84,NA,"AIS","Fishing","list(2020)","public-global-fishing-vessels:v20201001",95.701996
"","2020-04-21T10:26:44Z","ESP","set_gillnets","995a7e400-02d8-58af-26dc-dbc1005b2f55",NA,"2023-10-11T06:09:43Z",224402570,22129,4746,"N'ALEGRIA","AIS","Fishing","list(2020)","public-global-fishing-vessels:v20201001",95.701996
"","2014-05-19T23:40:43Z","ESP","drifting_longlines","9784adf54-449d-2438-233a-cb57bd29ea52",0,"2023-11-21T09:35:11Z",224241730,2291414,188272,"MORENO TORRES","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
NA,"2015-09-12T02:43:03Z","ESP","drifting_longlines","40dd68b7f-fc52-0c6b-79db-a3b732fc19f5",NA,"2023-03-17T08:24:35Z",224241730,132,21,NA,"AIS","Fishing","list(2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA2759","2018-03-21T07:59:46Z","GRC","trawlers","9576e2d9d-ddf2-79e1-2fa1-4d0346ec99e8",0,"2018-06-29T12:23:08Z",24055330,3094,556,"MARISITA SEGUNDA","AIS","Fishing","list(2018)","public-global-fishing-vessels:v20201001",90.999695
"","2018-07-02T05:48:59Z","GRC","trawlers","155f36bac-c5f1-adcc-a66a-ee9ef1d3676d",0,"2020-01-03T14:54:44Z",24055330,9713,1684,"MARISITA SEGUNDA","AIS","Fishing","list(2018, 2019, 2020)","public-global-fishing-vessels:v20201001",90.999695
"E0728","2020-06-08T03:52:57Z","GRC","trawlers","8a41188ff-f824-e86a-2987-287349b3d958",0,"2021-08-16T14:19:53Z",24055330,8864,2638,"MARISITA SEGUNDA","AIS","Fishing","list(2020, 2021)","public-global-fishing-vessels:v20201001",90.999695
"EA2754","2021-08-18T13:53:26Z","GRC","trawlers","7b13e6050-016b-b0a3-9e79-83d01c570fc8",0,"2021-08-27T14:35:44Z",24055330,155,42,"MARISITA SEGUNDA","AIS","Fishing","list(2021)","public-global-fishing-vessels:v20201001",90.999695
"EA4860","2014-05-19T15:40:48Z","ESP","drifting_longlines","778069479-9da3-7abc-82fb-5766420aafb2",0,"2016-02-18T07:09:38Z",224106220,353042,20072,"HNS FERNANDEZ DIAZ","AIS","Fishing","list(2014, 2015, 2016)","public-global-fishing-vessels:v20201001",86.913086
"EB4860","2016-02-17T02:22:42Z","ESP","drifting_longlines","fefaec132-2b7c-a92f-ed10-98fc08b33397",0,"2017-11-21T20:19:12Z",224106220,983007,39883,"HNS FERNANDEZ DIAZ","AIS","Fishing","list(2016, 2017)","public-global-fishing-vessels:v20201001",86.913086
NA,"2014-04-07T00:08:29Z","ESP","drifting_longlines","e4f1553bd-da6d-1340-fa8c-dd57d200f980",NA,"2023-03-09T11:54:38Z",224106220,13700,3612,NA,"AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",86.913086
"FISH","2017-11-30T12:37:31Z","ESP","drifting_longlines","9ad881d8e-e3dc-fbe6-83d0-bf8f08ae6782",0,"2017-12-09T18:42:55Z",224106220,4236,838,"HMN FERNANDEZ DIAZ","AIS","Fishing","list(2017)","public-global-fishing-vessels:v20201001",86.913086
"EBVP","2018-04-26T17:32:37Z","ESP","drifting_longlines","55d3eda16-66e1-325b-f834-f179fee24f38",0,"2022-07-20T20:21:54Z",224106220,5777241,155834,"HNOS FERNANDEZ DIAZ","AIS","Fishing","list(2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",86.913086
"EB4860","2022-08-16T11:47:11Z","ESP","drifting_longlines","380ebb2bc-c5af-f22e-48ec-9a4e969811e6",0,"2023-11-24T07:58:55Z",224106220,7903827,199490,"HNOSFERNANDEZDIAZ","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",86.913086
"EB4860","2022-07-18T00:35:19.93Z","ESP","drifting_longlines","09dd1a9a1-1f51-4232-8878-8ad97fb61d7b",0,"2022-08-09T10:16:28Z",224106220,120302,8192,"HERMANOSFERNANDEZDIA","AIS","Fishing","list(2022)","public-global-fishing-vessels:v20201001",86.913086
"EA5098","2013-06-20T20:31:10Z","ESP","drifting_longlines","867540d54-4b43-57ac-eaa6-93bb1de75205",0,"2013-08-21T18:10:06Z",224020790,36470,1685,"IVAN DIEGO","AIS","Fishing","list(2013)","public-global-fishing-vessels:v20201001",93.01021
"","2013-08-22T19:19:24Z","ESP","drifting_longlines","bc427dae4-415a-8334-91d7-7044c5f7f66a",0,"2023-11-26T23:59:42Z",224020790,20988951,467622,"IVAN DIEGO","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-06-19T11:39:15Z","ESP","drifting_longlines","afd795ac4-45ae-7cb2-b016-c7541bb7bb2a",NA,"2023-11-25T19:02:12Z",224020790,17345,2664,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-06-18T15:54:30Z","ESP","drifting_longlines","03cc9bfad-d7e7-9122-9fd2-d354ef80221b",NA,"2022-06-07T08:08:29.94Z",224208290,902,160,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",95.701996
"EA7757","2013-06-19T19:07:14Z","ESP","drifting_longlines","c2b0d9d5d-d1a8-6fec-0b13-b362c88cdbe2",0,"2023-11-26T23:59:41Z",224208290,4173391,332084,"NICOLAS Y ANA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA3062","2013-09-15T17:25:05Z","ESP","pots_and_traps","804d22c25-5e4b-6164-e259-4562fa90e900",0,"2022-10-30T15:22:29Z",224165270,2021420,108233,"NUESTRA MADRE LORETO","AIS","Fishing","list(2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",89.394325
NA,"2013-08-21T06:31:10Z","ESP","pots_and_traps","b5dbc87f4-4351-f99b-dbaa-5ae2c8700578",NA,"2022-05-11T09:53:56.02Z",224165270,1675,346,NA,"AIS","Fishing","list(2014, 2015, 2016, 2018, 2019, 2020, 2021, 2022)","public-global-fishing-vessels:v20201001",89.394325
"","2014-02-06T23:24:55Z","ESP","pots_and_traps","a48fd6038-8a35-1fbf-b2e5-00a5f9e40ce7",0,"2014-08-20T01:48:25Z",224165270,27193,1794,"NUESTRA MADRE LORETO","AIS","Fishing","list(2014)","public-global-fishing-vessels:v20201001",89.394325
"EA3062","2020-02-29T13:07:53Z","ESP","pots_and_traps","bd3987ae8-83c2-d9a6-d9d2-f89d5e69032c",0,"2021-06-12T10:53:31Z",224165270,391716,19286,".NTRA MADRE LORETO","AIS","Fishing","list(2020, 2021)","public-global-fishing-vessels:v20201001",89.394325
"EA3062","2022-11-01T19:55:06Z","ESP","pots_and_traps","9c862738e-e1a5-5b31-2e58-3fa191693034",9168908,"2023-11-24T17:51:00Z",224165270,202129,39912,"NUESTRA MADRE LORETO","AIS","Fishing","list(2022, 2023)","public-global-fishing-vessels:v20201001",89.394325
NA,"2013-03-21T18:06:10Z","ESP","drifting_longlines","a3170aafd-d25d-9278-d2a6-4029a26ebb23",NA,"2016-07-20T21:57:34Z",224148760,16375,1277,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016)","public-global-fishing-vessels:v20201001",93.01021
"EA7631","2013-05-06T16:19:09Z","ESP","drifting_longlines","242a11b2e-ef34-cb2e-3514-e16ca745aeed",0,"2017-12-28T14:50:00Z",224148760,827591,57248,"N ENCARNACION CANADA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017)","public-global-fishing-vessels:v20201001",93.01021
"EA763","2017-12-31T22:36:16Z","ESP","drifting_longlines","0c6f89f51-1e4b-f656-f2d8-9eab95aebb0e",0,"2023-11-26T23:57:33Z",224148760,51087632,804928,"N ENCARNACION CANADA","AIS","Fishing","list(2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-02-20T16:32:23Z","ESP","drifting_longlines","47c89d2ba-a73f-088d-0cd2-003647e6f852",NA,"2023-04-28T10:16:02Z",224031340,1733,347,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"EA5637","2013-04-11T07:31:20Z","ESP","drifting_longlines","6bde0249d-d49c-84a1-65c5-dcfdf4241841",0,"2023-11-26T23:59:02Z",224031340,3175910,269233,"ANTONIO Y ANGELITA","AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",95.701996
"IZGR","2013-02-23T08:11:28Z","ITA","fishing","3e2e23203-30ad-e1ab-2774-09a3846440f1",0,"2015-12-11T07:57:12Z",247150050,87439,9475,"LINA CANNARSA MADRE","AIS","Fishing","list(2013, 2014, 2015)","public-global-fishing-vessels:v20201001",93.01021
NA,"2013-04-13T09:54:51Z","ITA","fishing","1e98be280-0bde-f5b8-d487-7a28e6f5d604",NA,"2023-03-30T08:11:32Z",247150050,274,48,NA,"AIS","Fishing","list(2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"IZGR","2016-01-26T17:47:22Z","ITA","fishing","8412250e8-8b83-e069-9d1d-1242f13b3453",0,"2023-11-25T00:00:36Z",247150050,5317917,172593,"SALVATORE RUSSO","AIS","Fishing","list(2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",93.01021
"IZDI","2013-06-16T05:57:43Z","ITA","fishing","6e2a02870-0f84-9b07-3db9-2cdf1c24c077",0,"2013-06-21T17:57:10Z",247140040,526,139,"247140040","AIS","Fishing","list(2013)","public-global-fishing-vessels:v20201001",9.49397
"EB5315","2014-11-12T08:42:56Z","ESP","other_purse_seines","fd4b29eae-ef88-340e-a1b9-97cf7aa4a8a4",0,"2023-11-20T04:57:33Z",224313360,1111560,195931,"SARA Y THESA","AIS","Fishing","list(2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023)","public-global-fishing-vessels:v20201001",99.78859
